normal_x,normal_y,normal_z,point_x,point_y,point_z
-0.45735357156110906,-0.0893956324268172,0.8847802729962434,-0.6292674212805073,-0.12299840339925505,1.217358812543607
0.32705406740297227,0.2859444129647178,0.9007060728614164,0.4776753831861998,0.417633109159838,1.3155167948487778
0.01229475191932323,0.17850229541115295,0.9838626782270947,0.019552930319659264,0.28388071324871667,1.5646837380470429
0.07630297560969834,-0.352100080383038,0.9328469270503944,0.08125149784773356,-0.3749350362136202,0.9933454033720039
-0.05437414430422629,-0.08006605801634387,0.9953054198510659,-0.10865843595447174,-0.1599998077840043,1.9889661088352923
-0.1557691678837767,0.3525439665352927,0.9227397888876139,-0.1736466195538045,0.3930050398588474,1.0286415934870852
-0.46475088890950716,-0.11675953319411955,0.877709418125449,-0.4888977545125492,-0.12282595893572001,0.9233121955783958
0.029685769650912457,0.286071450102309,0.9577483388221537,0.03309764412691176,0.31895049923574376,1.0678252258318055
-0.10506855973293612,-0.36006587571683923,0.9269914578354604,-0.2049394884096003,-0.7023196715623397,1.8081256239902201
-0.18568094814880637,0.0062229675453071,0.9825903826974344,-0.29189948263685656,0.009782807687331216,1.5446798781072237
0.49252675588257483,0.009755099949031657,0.8702426286759175,0.9815156127803796,0.01944012744454926,1.7342341644401837
-0.10523526384739726,0.4476782046743252,0.8879807229340858,-0.13779218343887353,0.586177627582352,1.162697732597962
-0.285932492360081,0.08688941414713171,0.9543022789042895,-0.3186682280566841,0.09683717794576704,1.0635580928169521
0.22651414069201162,0.4066867148072509,0.8850408239543787,0.28889187074123485,0.5186805798849501,1.1287644053189185
0.30196247378319246,-0.15579253748586175,0.9405037744158453,0.3982482870508193,-0.2054696082321552,1.2403992205828478
0.2378396487575095,0.24884355292912094,0.938887207093864,0.43446343682367294,0.45456434955984565,1.7150721711654915
-0.4570107123194318,0.10192411151983266,0.8836021074647674,-0.6804422586783259,0.15175458864925087,1.315593261971533
-0.1979093708907112,-0.13092416966378087,0.9714374620692227,-0.2989287436717187,-0.19775211945607693,1.4672907037451703
0.043118989809075664,0.19956096216607144,0.9789362466969933,0.048419205291149375,0.22409113103073047,1.0992677543153477
0.35628759664791476,-0.030889090232180064,0.9338656287600916,0.4944020578871423,-0.04286320916229636,1.2958775242050278
0.15985248649371664,-0.14625524772895004,0.9762461703246367,0.22347462221015404,-0.20446561044744418,1.3647973133404052
0.2836117708194613,0.0721105322709869,0.9562240504130004,0.5411025554481521,0.13757959753862223,1.8243787123660253
-0.32461331434848617,0.24687930047817858,0.9130590381476414,-0.40490327403852006,0.3079425046276456,1.1388953490045475
0.07542145203925715,0.440982222075707,0.8943412572309645,0.09435234082876193,0.5516693698107923,1.1188221499044813
0.05131163410458441,0.28317994132649915,0.9576931852299241,0.07782427258974427,0.4294985597383705,1.4525317075804267
0.007678300313689164,0.48905516395253024,0.8722190609678605,0.014096022798154015,0.8978201501625833,1.6012423669425615
0.4376594948332907,-0.15810552937542519,0.8851309553750707,0.8407414916806466,-0.30371985568526555,1.7003317157284887
0.1876735600738986,0.1699633504842069,0.9674146444732844,0.26209620133336764,0.23736294292206975,1.3510464837501763
-0.08036878442300782,0.41198398454924134,0.9076398266742698,-0.10197621456175837,0.5227473266644842,1.1516619838688922
0.13950075061830086,-0.20816741306700598,0.968093935893579,0.17580395137559335,-0.26234019245494955,1.2200274083006546
-0.3339950612758013,-0.25405050616572605,0.907692480612411,-0.45319321442155036,-0.34471756880139537,1.2316351967112553
0.015174395070936837,0.4422215494806527,0.8967774745772564,0.027889147784184738,0.8127626893304327,1.6481948309039898
0.1922650700168465,0.277737924315271,0.9412203717772273,0.22309773605273897,0.32227747934294393,1.092159558945458
-0.10493947806953888,0.23877131696949114,0.965389022174557,-0.11704893159181566,0.26632424765377444,1.076789742951845
-0.05029228149435254,0.06814258058756416,0.9964071834009227,-0.09897851981906829,0.13410908319929873,1.9609949125331463
0.314456296301501,0.34724059420909964,0.8834824318851247,0.5344623641108496,0.590183854096884,1.5016017002979387
0.05432645211792805,0.12819349997267998,0.9902600987442809,0.05705597658533687,0.1346343272510498,1.040013746612797
0.04314963848691043,-0.39226765649526785,0.91883850287532,0.050082904479453454,-0.45529706063681624,1.06647709193458
0.4575107770435203,0.06710032725099943,0.8866687289917486,0.8121932855968951,0.1191194568285153,1.5740533870906563
0.2458206885899385,-0.1779476937907965,0.9528414387166972,0.3449382040859709,-0.24969809607778456,1.3370372385454414
0.03934158953545651,0.4217336074924273,0.9058658861245671,0.05002251646165097,0.5362309091301081,1.1518012295836535
-0.4612618529525369,0.051181773645420744,0.8857866159845165,-0.8328769137434298,0.09241630843923095,1.5994195449592794
-0.16893493781975305,0.29372720977748373,0.9408428737149314,-0.2383993752928402,0.4145050409417051,1.3277085026761934
0.05158977096611892,-0.1854076826363951,0.9813065202835786,0.06059977928638776,-0.2177886126524013,1.152688942552825
0.233302983114982,0.13827924869582014,0.9625219828397531,0.35332834557399373,0.2094185745787468,1.457702320110328
0.03321711217707684,0.4597860156731144,0.8874082731471788,0.040981306286520164,0.567256763143967,1.09483178577256
0.21625916988980037,-0.311277202312566,0.9253855816680074,0.40481836473839716,-0.5826838606877467,1.732241357045001
0.36707924512900275,0.014498807055967098,0.9300766701672907,0.51244298094019,0.020240348661568645,1.2983879303662529
-0.1321829783493643,-0.4323303711317027,0.8919742767769796,-0.16670420651161463,-0.5452388225047811,1.1249244486371708
-0.04987645737884903,0.46432469809157934,0.8842595284991278,-0.0837458939353754,0.77963209420809,1.4847306440099437
0.3037705718098521,0.24984070431447702,0.9194036448535331,0.5641721038277691,0.464011885467105,1.7075448931525297
-0.19809462464443042,-0.10984236821087077,0.9740088160960401,-0.36629637819447347,-0.20310930556629297,1.801037773265482
-0.1715573172756937,-0.44751793582285876,0.8776649611360903,-0.2326244779557459,-0.6068154238465405,1.1900766265552891
-0.16701799658163227,0.40404539887860974,0.8993621653499122,-0.22360761581070146,0.5409454679835726,1.2040871861730862
-0.1849270916296221,0.163168913768687,0.9691119008457981,-0.32587382135113147,0.28753211326121336,1.7077443638057632
-0.034447208188137304,-0.3112317724864722,0.9497095206656465,-0.0458983796607615,-0.4146935211137148,1.2654183151470293
-0.4344436145615054,-0.14448901062378766,0.8890341228410151,-0.5583494543719,-0.18569811487724389,1.1425918134561648
0.333343914584947,-0.3028091642325053,0.8928541004363452,0.49402146152401216,-0.4487684320359338,1.3232252587375983
-0.2214442276790534,0.0020844554976690234,0.975170810203477,-0.22994788030078386,0.0021645004175272365,1.0126182248583329
0.24131317303388267,0.16886891516819452,0.95564179586822,0.2544913585826673,0.1780908978288592,1.0078296841040475
-0.28073393234560495,-0.23259497411038815,0.9311756210556423,-0.41313545644473515,-0.3422928963127565,1.3703425945725554
-0.0622729693306585,-0.10064422888126069,0.9929717098103246,-0.10646631113956297,-0.17206855400740184,1.6976552771734024
0.06341249482038383,0.305197143658763,0.9501755411518374,0.07524463837188848,0.36214390825946563,1.1274688874218732
-0.2994563974097307,0.2933298852854133,0.9079005696929767,-0.5153808284977024,0.5048367662510986,1.5625465071019307
